,Date,Flow,Temps,Pr
210,1975-07-31,0.4805591594326519,14.841290322580644,1.5319032258064516
211,1975-08-31,0.6430694567636366,14.364870967741934,1.6598709677419357
212,1975-09-30,1.8754017465769433,7.436333333333334,2.4259666666666666
213,1975-10-31,5.074025131394089,2.6828064516129033,2.3041935483870963
214,1975-11-30,2.3294117162323356,-1.6025333333333334,2.1525666666666665
215,1975-12-31,2.0581163908057563,-2.281064516129032,0.7874516129032259
216,1976-01-31,0.8791932030712765,-8.859903225806452,0.8598387096774194
217,1976-02-29,0.6077621305284133,-7.069310344827586,1.2651379310344828
218,1976-03-31,0.9182347190282549,-7.417935483870967,0.16487096774193546
219,1976-04-30,4.5829492039457715,0.5604333333333333,0.46186666666666665
220,1976-05-31,11.254830385621679,7.280032258064517,1.712225806451613
221,1976-06-30,2.4676031625252004,11.56,1.4252333333333336
222,1976-07-31,0.6418349108532941,14.210741935483872,0.5874193548387097
223,1976-08-31,0.48149789731087533,13.976290322580645,0.1494838709677419
224,1976-09-30,0.5060763086257352,5.355666666666666,2.1370333333333336
225,1976-10-31,6.945778950340458,0.15512903225806451,6.520806451612904
226,1976-11-30,4.5756738225269595,-3.0715,3.130333333333333
227,1976-12-31,1.7781273776323467,-9.460290322580645,1.588451612903226
228,1977-01-31,0.9502996048981409,-9.873516129032259,1.8150645161290324
229,1977-02-28,0.8423698591432893,-11.608,1.1980357142857143
230,1977-03-31,1.1547968439123901,-3.0946774193548388,1.5526774193548385
231,1977-04-30,3.6600948410340775,-2.594533333333333,2.079266666666667
232,1977-05-31,38.16371742418482,6.199354838709677,0.7645161290322581
233,1977-06-30,18.244922796057754,11.339566666666666,3.2221333333333333
234,1977-07-31,2.9137867998174443,12.944096774193548,2.1963870967741936
235,1977-08-31,1.5939403475119618,11.326483870967742,2.4448064516129033
236,1977-09-30,2.7236384057680403,6.165233333333333,2.1377
237,1977-10-31,6.313113476463856,3.2081612903225807,2.213935483870968
238,1977-11-30,6.922211399024202,-2.6793,3.5640666666666667
239,1977-12-31,1.4750559803333396,-5.424741935483871,2.39858064516129
240,1978-01-31,0.9891351966351473,-6.6814193548387095,1.6229354838709678
241,1978-02-28,1.0175540538953471,-11.945392857142858,1.755607142857143
242,1978-03-31,1.244890017265509,-5.611483870967741,2.511774193548387
243,1978-04-30,3.779994661837256,-1.4430666666666667,0.7119
244,1978-05-31,31.80685835059849,6.427354838709677,1.0444193548387095
245,1978-06-30,9.160145870930755,12.4914,2.1322
246,1978-07-31,19.038417167195675,11.158032258064516,5.736548387096774
247,1978-08-31,3.81317740777273,11.455709677419355,2.1365483870967745
248,1978-09-30,5.253868000879439,5.327,2.9189333333333334
249,1978-10-31,3.850311521018739,3.460258064516129,0.9247741935483871
250,1978-11-30,2.079879950997261,-0.04106666666666665,1.1266333333333334
251,1978-12-31,0.7091026069965436,-13.72083870967742,0.9936129032258064
252,1979-01-31,0.7368098744117425,-14.382806451612904,0.6178709677419355
253,1979-02-28,0.546031136847284,-9.75832142857143,0.4388928571428572
254,1979-03-31,0.5884128156105539,-4.893548387096774,2.815
255,1979-04-30,3.3325128801134323,0.21816666666666668,1.9162333333333335
256,1979-05-31,31.344252071809905,3.9054516129032257,2.1300645161290324
257,1979-06-30,8.468105426518019,12.767666666666667,1.8685666666666667
258,1979-07-31,4.322969964779429,11.997870967741935,3.1628064516129033
259,1979-08-31,20.097269051507496,9.997096774193547,5.368870967741936
260,1979-09-30,4.203466603878777,6.7292000000000005,1.6007333333333333
261,1979-10-31,4.697935306786172,0.8586774193548387,2.354129032258064
262,1979-11-30,6.592168778803884,-5.1282000000000005,3.5248333333333335
263,1979-12-31,2.043825629129384,-8.653645161290322,1.443741935483871
264,1980-01-31,0.9937824557330294,-11.411129032258065,0.877774193548387
265,1980-02-29,0.8157020971312791,-12.333689655172414,0.8674137931034483
266,1980-03-31,0.586266499423801,-7.163354838709677,1.1043225806451613
267,1980-04-30,9.46902857771482,1.2737666666666667,0.09963333333333332
268,1980-05-31,20.584109532756493,8.238774193548387,2.172741935483871
269,1980-06-30,10.09634813165837,12.3785,3.9463
270,1980-07-31,6.318067428854813,13.002161290322581,2.3845483870967743
271,1980-08-31,1.8644839088368772,11.191064516129032,1.3473225806451614
272,1980-09-30,4.48670844914606,7.562133333333334,2.2488333333333332
273,1980-10-31,7.832320866476426,-0.1103870967741935,3.6150322580645162
274,1980-11-30,1.9774768813512287,-7.6056,1.0092666666666665
275,1980-12-31,1.1107455482659294,-5.385290322580645,1.352741935483871
276,1981-01-31,0.6663392379875337,-7.544419354838709,0.31041935483870964
277,1981-02-28,0.6770904222900314,-7.6385,0.4139285714285714
278,1981-03-31,0.557228658388304,-6.998806451612903,1.8344516129032256
279,1981-04-30,2.2725788017960946,0.3826,0.12776666666666667
280,1981-05-31,23.960586622544337,7.528354838709677,2.3760000000000003
281,1981-06-30,6.113311423038424,9.601066666666666,2.1022
282,1981-07-31,5.648971019125624,12.326064516129032,2.212548387096774
283,1981-08-31,1.2018203368868727,11.100741935483871,0.47854838709677416
284,1981-09-30,7.461224587272189,8.011066666666666,3.0852333333333335
285,1981-10-31,10.121993529471295,1.1144193548387096,2.916451612903226
286,1981-11-30,2.0965667340141145,-4.1266,2.9011
287,1981-12-31,1.2870008119765362,-14.102483870967742,0.9261290322580645
288,1982-01-31,0.9996715730570097,-11.262933333333335,0.7229333333333333
289,1982-02-28,0.6396736813995573,-7.444357142857143,0.5282142857142856
290,1982-03-31,1.4742485587755314,-2.350225806451613,2.8956774193548385
291,1982-04-30,9.3692693307574,1.6918666666666666,0.5193
292,1982-05-31,28.035185672180774,5.3868064516129035,2.547935483870968
293,1982-06-30,7.113108348461634,10.843,1.1366666666666667
294,1982-07-31,5.486020303220508,14.005,2.6755806451612902
295,1982-08-31,0.8447797712127014,12.186774193548388,2.144516129032258
296,1982-09-30,5.034267539282358,7.4830000000000005,3.5326333333333335
297,1982-10-31,7.994181832563846,1.9394516129032258,3.6178709677419354
298,1982-11-30,4.891289811219532,-2.5877,3.1158333333333332
299,1982-12-31,1.944024414276898,-6.326870967741936,1.9053870967741935
300,1983-01-31,1.485553803173598,-3.035870967741935,0.8081935483870969
301,1983-02-28,1.3010377359165808,-8.64325,0.8840714285714286
302,1983-03-31,1.5267011711069811,-2.5946774193548388,1.535516129032258
303,1983-04-30,12.378995841020258,0.0574666666666667,1.7844333333333333
304,1983-05-31,47.65716304550718,5.801096774193549,5.309322580645161
305,1983-06-30,6.797547431284424,10.6567,1.0544
306,1983-07-31,1.5343397883268675,14.434096774193549,0.8469354838709677
307,1983-08-31,0.6564951122607315,12.990935483870967,1.1092903225806454
308,1983-09-30,9.941833687880056,7.266666666666667,5.053
309,1983-10-31,9.09396360073126,2.8946451612903226,2.2161290322580647
310,1983-11-30,1.4172558471565966,-2.3992333333333336,0.4907666666666667
311,1983-12-31,0.6619800013284501,-5.522225806451613,0.9039354838709678
312,1984-01-31,0.656524226595889,-10.945500000000001,2.614033333333333
313,1984-02-29,0.6863604799680615,-7.558172413793104,1.308448275862069
314,1984-03-31,0.5572011682718842,-6.340129032258065,1.0214838709677418
315,1984-04-30,10.255374024373966,1.6659,0.5737333333333333
316,1984-05-31,22.773163527580238,7.778838709677419,2.8956129032258064
317,1984-06-30,7.102214784670905,11.094866666666666,3.028133333333334
318,1984-07-31,4.593405915394731,13.010774193548388,2.174935483870968
319,1984-08-31,8.085814067244165,12.61183870967742,3.1551612903225807
320,1984-09-30,6.09493613043947,5.6841333333333335,2.7722666666666664
321,1984-10-31,14.799818195132408,3.3118387096774193,4.81674193548387
322,1984-11-30,5.711114653768161,-1.8911666666666667,3.0352
323,1984-12-31,3.208420773656539,-3.746258064516129,1.8283225806451613
324,1985-01-31,1.4734348896305975,-12.388548387096774,1.781709677419355
325,1985-02-28,0.8778652297712313,-10.962321428571428,0.7091071428571428
326,1985-03-31,0.7919971862091367,-5.259096774193549,2.1128709677419355
327,1985-04-30,2.5707886576418404,-1.6625666666666667,1.7185333333333335
328,1985-05-31,32.770462572746055,6.804322580645161,0.9246774193548387
329,1985-06-30,11.149502776162908,10.6995,3.7165999999999997
330,1985-07-31,7.957776266990593,12.353451612903225,3.5211290322580644
331,1985-08-31,8.401628752026626,10.45816129032258,4.2337096774193546
332,1985-09-30,7.892756436457238,4.781133333333333,2.7140666666666666
333,1985-10-31,2.6937622959767964,5.277096774193549,0.6336774193548387
334,1985-11-30,1.005259503564511,-7.0215000000000005,1.2529333333333335
335,1985-12-31,0.7023290014527577,-10.190612903225807,1.8566451612903228
336,1986-01-31,0.8302980713142498,-12.422935483870967,1.4587096774193549
337,1986-02-28,0.5825182462846669,-11.736500000000001,0.049571428571428565
338,1986-03-31,0.8713309545385641,-3.1269354838709678,1.3928709677419353
339,1986-04-30,3.954284884362734,-2.221166666666667,1.1562333333333332
340,1986-05-31,28.335200870535864,6.788967741935484,2.2197419354838708
341,1986-06-30,5.629888092306449,13.374866666666666,1.3418999999999999
342,1986-07-31,0.7713419996166081,13.458709677419355,1.071258064516129
343,1986-08-31,12.830158726111565,8.81183870967742,6.160161290322581
344,1986-09-30,5.504524323183819,4.583366666666667,1.1333333333333333
345,1986-10-31,6.568837694989792,2.6483548387096776,2.681
346,1986-11-30,5.906783679541471,-0.9825999999999999,2.2615
347,1986-12-31,4.016795103492011,-6.502838709677419,3.58
348,1987-01-31,1.4852579205257943,-15.290193548387096,0.38564516129032256
